HGG|HHGregg, Inc.|9.2|261834005.6|n/a|2007|Consumer Services|Consumer Electronics/Video Chains|http://www.nasdaq.com/symbol/hgg|
HCLP|Hi-Crush Partners LP|48.56|1790715167.52|n/a|2012|Basic Industries|Mining & Quarrying of Nonmetallic Minerals (No Fuels)|http://www.nasdaq.com/symbol/hclp|
ONE           |Higher One Holdings, Inc.|3.65|173585495.5|n/a|2010|Miscellaneous|Business Services|http://www.nasdaq.com/symbol/one           |
HIW|Highwoods Properties, Inc.|40.46|3646326935.58|n/a|1994|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/hiw|
HIL|Hill International, Inc.|6.27|253857490.26|n/a|n/a|Consumer Services|Military/Government/Technical|http://www.nasdaq.com/symbol/hil|
HI|Hillenbrand Inc|30.31|1903616731.17|n/a|n/a|Consumer Durables|Miscellaneous manufacturing industries|http://www.nasdaq.com/symbol/hi|
HRC|Hill-Rom Holdings Inc|39.35|2251633797.35|n/a|n/a|Health Care|Medical/Dental Instruments|http://www.nasdaq.com/symbol/hrc|
HSH|Hillshire Brands Company (The)|52.76|6472788160.52|n/a|n/a|Consumer Non-Durables|Packaged Foods|http://www.nasdaq.com/symbol/hsh|
HTH|Hilltop Holdings Inc.|20.7|1866740469.3|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/hth|
HLT|Hilton Worldwide Holdings Inc.|22.18|21838768773.52|n/a|2013|Consumer Services|Hotels/Resorts|http://www.nasdaq.com/symbol/hlt|
HNI|HNI Corporation|37.58|1694851198.02|n/a|n/a|Consumer Durables|Office Equipment/Supplies/Services|http://www.nasdaq.com/symbol/hni|
HEP|Holly Energy Partners, L.P.|34.98|2051823539.04|n/a|2004|Energy|Natural Gas Distribution|http://www.nasdaq.com/symbol/hep|
HFC|HollyFrontier Corporation|49.46|9826762358.92|n/a|n/a|Energy|Integrated oil Companies|http://www.nasdaq.com/symbol/hfc|
HD|Home Depot, Inc. (The)|79.9|109310956612.1|n/a|n/a|Consumer Services|RETAIL: Building Materials|http://www.nasdaq.com/symbol/hd|
HME|Home Properties, Inc.|61.99|3541575052.07|n/a|1994|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/hme|
HMC|Honda Motor Company, Ltd.|34.87|62845894004.52|n/a|n/a|Capital Goods|Auto Manufacturing|http://www.nasdaq.com/symbol/hmc|
HON|Honeywell International Inc.|92.83|72697050115.43|n/a|n/a|Capital Goods|Auto Parts:O.E.M.|http://www.nasdaq.com/symbol/hon|
HMN|Horace Mann Educators Corporation|29.28|1192530040.8|n/a|1991|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/hmn|
HTF|Horizon Technology Finance Corporation|25.61|246351143.74|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/htf|
HRL|Hormel Foods Corporation|48.71|12858963372.65|n/a|n/a|Consumer Non-Durables|Meat/Poultry/Fish|http://www.nasdaq.com/symbol/hrl|
HOS|Hornbeck Offshore Services|45.22|1639320052.44|n/a|2004|Consumer Services|Marine Transportation|http://www.nasdaq.com/symbol/hos|
HSP|Hospira Inc|48.61|8124883936.9|n/a|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/hsp|
HPT|Hospitality Properites Trust|29|4342503123|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/hpt|
HPT^D|Hospitality Properites Trust|26.16|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hpt^d|
HST|Host Hotels & Resorts, Inc.|21.8|16501240552|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/hst|
HSFC^B|Household Finance Corp|25.05|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hsfc^b|
HOV|Hovnanian Enterprises Inc|4.75|692502922.75|n/a|n/a|Capital Goods|Homebuilding|http://www.nasdaq.com/symbol/hov|
HHC|Howard Hughes Corporation (The)|147.58|5848676273.84|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/hhc|
HSBC|HSBC Holdings plc|52.51|197752733881.57|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hsbc|
HSBC^A|HSBC Holdings plc|25.44|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hsbc^a|
HSEA|HSBC Holdings plc|26.39|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hsea|
HSEB|HSBC Holdings plc|27.05|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hseb|
HUSI^D|HSBC USA, Inc.|24.99|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/husi^d|
HUSI^F|HSBC USA, Inc.|22.15|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/husi^f|
HUSI^G|HSBC USA, Inc.|23.03|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/husi^g|
HUSI^H|HSBC USA, Inc.|25.39|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/husi^h|
HUSI^Z|HSBC USA, Inc.|49.3|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/husi^z|
HNP|Huaneng Power International, Inc.|42.18|14821401837.48|n/a|1994|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/hnp|
HUB/A|Hubbell Inc|110.84|0|n/a|n/a|Capital Goods|Electrical Products|http://www.nasdaq.com/symbol/hub/a|
HUB/B|Hubbell Inc|116.98|0|n/a|n/a|Capital Goods|Electrical Products|http://www.nasdaq.com/symbol/hub/b|
HBM|HudBay Minerals Inc|9.03|1742865635.28|n/a|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/hbm|
HPP|Hudson Pacific Properties, Inc.|23.75|1591948772.5|n/a|2010|Finance|Real Estate|http://www.nasdaq.com/symbol/hpp|
HPP^B|Hudson Pacific Properties, Inc.|27.086|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hpp^b|
HVB|Hudson Valley Holding Corp.|17.77|355144040.92|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/hvb|
HGT|Hugoton Royalty Trust|11.33|453200000|n/a|1999|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/hgt|
HUM|Humana Inc.|124.56|19279924187.04|n/a|n/a|Health Care|Medical Specialities|http://www.nasdaq.com/symbol/hum|
HII|Huntington Ingalls Industries, Inc.|99.38|4880332865.86|n/a|n/a|Capital Goods|Marine Transportation|http://www.nasdaq.com/symbol/hii|
HUN|Huntsman Corporation|26.94|6540565506.96|n/a|2005|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/hun|
H|Hyatt Hotels Corporation|60.58|9383699637|n/a|2009|Consumer Services|Hotels/Resorts|http://www.nasdaq.com/symbol/h|
HDY|HyperDynamics Corporation|2.62|55142068.42|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/hdy|
HY|Hyster-Yale Materials Handling, Inc.|85.18|1433359294.88|n/a|n/a|Capital Goods|Construction/Ag Equipment/Trucks|http://www.nasdaq.com/symbol/hy|
IAG|Iamgold Corporation|3.08|1160420679.88|n/a|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/iag|
IBN|ICICI Bank Limited|50.77|29304310576.44|n/a|n/a|Finance|Commercial Banks|http://www.nasdaq.com/symbol/ibn|
IDA|IDACORP, Inc.|54.85|2759231553.7|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/ida|
IEX|IDEX Corporation|76.79|6190720723.6|n/a|1989|Capital Goods|Fluid Controls|http://www.nasdaq.com/symbol/iex|
IDT|IDT Corporation|16.08|372054714.48|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/idt|
CTC|IFM Investments Limited|1.44|21415442.4|n/a|2010|Finance|Real Estate|http://www.nasdaq.com/symbol/ctc|
IHS|IHS Inc.|126.64|8618285488.72|n/a|2005|Technology|Computer Software: Programming, Data Processing|http://www.nasdaq.com/symbol/ihs|
ITW|Illinois Tool Works Inc.|86.75|35791870633.75|n/a|n/a|Technology|Industrial Machinery/Components|http://www.nasdaq.com/symbol/itw|
IMN|Imation Corporation|3.54|148665779.82|n/a|n/a|Technology|Electronic Components|http://www.nasdaq.com/symbol/imn|
IMAX|Imax Corporation|25.65|1748644606.35|n/a|n/a|Miscellaneous|Industrial Machinery/Components|http://www.nasdaq.com/symbol/imax|
IFT|Imperial Holdings, Inc.|6.57|140353556.58|n/a|2011|Finance|Life Insurance|http://www.nasdaq.com/symbol/ift|
IMPV|Imperva, Inc.|22.35|587801491.05|n/a|2011|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/impv|
IMS|IMS Health Holdings, Inc.|24.51|8135430548.61|n/a|2014|Technology|EDP Services|http://www.nasdaq.com/symbol/ims|
IHC|Independence Holding Company|14.18|248032476.16|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/ihc|
IFN|India Fund, Inc. (The)|24.05|714161094.4|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ifn|
IBA|Industrias Bachoco, S.A. de C.V.|49.84|2492000000|n/a|1997|Consumer Non-Durables|Meat/Poultry/Fish|http://www.nasdaq.com/symbol/iba|
CMLP|Inergy Midstream, L.P.|21.44|4030600686.4|n/a|2011|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/cmlp|
BLOX|Infoblox Inc.|20.52|1105473303.36|n/a|2012|Technology|EDP Services|http://www.nasdaq.com/symbol/blox|
INFY|Infosys Limited|50.75|28998680224.5|n/a|n/a|Technology|EDP Services|http://www.nasdaq.com/symbol/infy|
IDG|ING Group, N.V.|25.87|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/idg|
IND|ING Group, N.V.|25.57|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/ind|
ING|ING Group, N.V.|13.97|53657282739.83|n/a|1997|Finance|Life Insurance|http://www.nasdaq.com/symbol/ing|
INZ|ING Group, N.V.|25.59|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/inz|
ISF|ING Group, N.V.|25.33|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/isf|
ISG|ING Group, N.V.|25.38|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/isg|
ISP|ING Group, N.V.|25.41|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/isp|
IR|Ingersoll-Rand plc (Ireland)|59.78|16134781433.26|n/a|n/a|Capital Goods|Auto Parts:O.E.M.|http://www.nasdaq.com/symbol/ir|
IM|Ingram Micro Inc.|27.66|4292970051.06|n/a|1996|Technology|Retail: Computer Software & Peripheral Equipment|http://www.nasdaq.com/symbol/im|
INGR|Ingredion Incorporated|76.23|5685538320|n/a|n/a|Consumer Non-Durables|Packaged Foods|http://www.nasdaq.com/symbol/ingr|
IRC|Inland Real Estate Corporation|10.61|1058669704.48|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/irc|
IRC^A|Inland Real Estate Corporation|26.84|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/irc^a|
IPHI|Inphi Corporation|15.02|470306375.18|n/a|2010|Technology|Semiconductors|http://www.nasdaq.com/symbol/iphi|
NSP|Insperity, Inc.|32|817118656|n/a|n/a|Technology|Professional Services|http://www.nasdaq.com/symbol/nsp|
IBP|Installed Building Products, Inc.|13.58|415567025.58|n/a|2014|Basic Industries|Homebuilding|http://www.nasdaq.com/symbol/ibp|
IEH|Integrys Energy Group|26.03|0|n/a|2013|Public Utilities|Power Generation|http://www.nasdaq.com/symbol/ieh|
TEG|Integrys Energy Group|57.34|4585083637.94|n/a|n/a|Public Utilities|Power Generation|http://www.nasdaq.com/symbol/teg|
I|Intelsat S.A.|19.32|2053716000|n/a|2013|Consumer Services|Telecommunications Equipment|http://www.nasdaq.com/symbol/i|
I^A|Intelsat S.A.|52.4|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/i^a|
IHG|Intercontinental Hotels Group|39.04|10109615107.2|n/a|n/a|Consumer Services|Hotels/Resorts|http://www.nasdaq.com/symbol/ihg|
ICE|IntercontinentalExchange Group Inc.|195|22455602910|n/a|2005|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/ice|
IFF|Internationa Flavors & Fragrances, Inc.|98.95|8043638474.55|n/a|n/a|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/iff|
IBM|International Business Machines Corporation|183.76|185998827464.32|n/a|n/a|Technology|Computer Manufacturing|http://www.nasdaq.com/symbol/ibm|
IGT|International Game Technology|12.58|3107260000|n/a|n/a|Consumer Durables|Miscellaneous manufacturing industries|http://www.nasdaq.com/symbol/igt|
IP|International Paper Company|46.85|20785704640.95|n/a|n/a|Basic Industries|Paper|http://www.nasdaq.com/symbol/ip|
IRF|International Rectifier Corporation|26.81|1910786394.86|n/a|n/a|Technology|Semiconductors|http://www.nasdaq.com/symbol/irf|
ISH|International Shipholding Corporation|23.92|173487454.4|n/a|n/a|Transportation|Marine Transportation|http://www.nasdaq.com/symbol/ish|
ISH^A|International Shipholding Corporation|107.9|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ish^a|
ISH^B|International Shipholding Corporation|105.94|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ish^b|
IOC|InterOil Corporation|64.94|3248780070.34|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/ioc|
IPG|Interpublic Group of Companies, Inc. (The)|19.11|8096033501.01|n/a|n/a|Technology|Advertising|http://www.nasdaq.com/symbol/ipg|
IPL^D|Interstate Power and Light Company|24.63|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ipl^d|
INXN|InterXion Holding N.V.|26.38|1817529240|n/a|2011|Technology|Computer Software: Programming, Data Processing|http://www.nasdaq.com/symbol/inxn|
IL|IntraLinks Holdings, Inc.|8.66|487810361.06|n/a|2010|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/il|
SNOW|Intrawest Resorts Holdings, Inc.|11.75|529126000|n/a|2014|Consumer Services|Services-Misc. Amusement & Recreation|http://www.nasdaq.com/symbol/snow|
IPI|Intrepid Potash, Inc|16.29|1239305895.9|n/a|2008|Basic Industries|Mining & Quarrying of Nonmetallic Minerals (No Fuels)|http://www.nasdaq.com/symbol/ipi|
XON|Intrexon Corporation|21.04|2079411751.28|n/a|2013|Health Care|Biotechnology: Commercial Physical & Biological Resarch|http://www.nasdaq.com/symbol/xon|
IVC|Invacare Corporation|16.63|534713519.87|n/a|n/a|Health Care|Industrial Specialties|http://www.nasdaq.com/symbol/ivc|
INVN|InvenSense, Inc.|19.49|1711437286.54|n/a|2011|Technology|Semiconductors|http://www.nasdaq.com/symbol/invn|
VBF|Invesco Bond Fund|18.84|214343979.96|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vbf|
VCV|Invesco California Value Municipal Income Trust|12.5499|600599572.8579|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vcv|
VTA|Invesco Credit Opportunities Fund|12.92|957298149.28|n/a|2007|n/a|n/a|http://www.nasdaq.com/symbol/vta|
VLT|Invesco High Income Trust II|16.91|137282634.39|n/a|1989|n/a|n/a|http://www.nasdaq.com/symbol/vlt|
IVR|INVESCO MORTGAGE CAPITAL INC|17.61|2167609476.12|n/a|2009|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/ivr|
IVR^A|Invesco Mortgage Capital Inc.|24.87|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ivr^a|
OIA|Invesco Municipal Income Opportunities Trust|7.09|336246752.46|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/oia|
VMO|Invesco Municipal Opportunity Trust|12.73|857913475.58|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vmo|
VKQ|Invesco Municipal Trust|12.64|699247656.64|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vkq|
VPV|Invesco Pennsylvania Value Municipal Income Trust|13.88|330754070.72|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vpv|
IVZ|Invesco Plc|36.63|15849010597.86|n/a|n/a|Finance|Investment Managers|http://www.nasdaq.com/symbol/ivz|
IQI|Invesco Quality Municipal Income Trust|12.33|652057217.01|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/iqi|
VVR|Invesco Senior Income Trust|4.98|896399502|n/a|1998|n/a|n/a|http://www.nasdaq.com/symbol/vvr|
VTN|Invesco Trust  for Investment Grade New York Municipal|14.42|280472922.24|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vtn|
VGM|Invesco Trust for Investment Grade Municipals|13.2|715773907.2|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/vgm|
IIM|Invesco Value Municipal Income Trust|15.43|725641314.79|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/iim|
ITG|Investment Technology Group, Inc.|19.21|691545995.91|n/a|n/a|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/itg|
IRET|Investors Real Estate Trust|8.93|957862367.39|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/iret|
IRET^|Investors Real Estate Trust|26.3|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/iret^|
IRET^B|Investors Real Estate Trust|26.19|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/iret^b|
IO|Ion Geophysical Corporation|4.27|700511899.43|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/io|
IRM|Iron Mountain Incorporated|31.06|5962146619.98|n/a|n/a|Consumer Services|Office Equipment/Supplies/Services|http://www.nasdaq.com/symbol/irm|
IRS|IRSA Inversiones Y Representaciones S.A.|15.4|891161748.4|n/a|n/a|Consumer Services|Homebuilding|http://www.nasdaq.com/symbol/irs|
ISS|iSoftStone Holdings Limited|5.48|319800908.4|n/a|2010|Technology|EDP Services|http://www.nasdaq.com/symbol/iss|
STAR          |iStar Financial Inc.|14.37|1219361636.64|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/star          |
STAR^D|iStar Financial Inc.|24.79|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/star^d|
STAR^E|iStar Financial Inc.|24.6|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/star^e|
STAR^F|iStar Financial Inc.|24.57|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/star^f|
STAR^G|iStar Financial Inc.|25|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/star^g|
STAR^I|iStar Financial Inc.|24.32|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/star^i|
ITUB|Itau Unibanco Banco Holding SA|16.04|80649596548.4|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/itub|
ITC|ITC Holdings Corp.|36.44|5744107201.24|n/a|2005|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/itc|
ITT|ITT Corporation|43.8|4016460000|n/a|2011|Capital Goods|Fluid Controls|http://www.nasdaq.com/symbol/itt|
ESI|ITT Educational Services, Inc.|17.3|404299512.2|n/a|n/a|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/esi|
IVH|Ivy High Income Opportunities Fund|18.54|0|n/a|2013|n/a|n/a|http://www.nasdaq.com/symbol/ivh|
JPM|J P Morgan Chase & Co|55.72|210884195600.12|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/jpm|
JPM/WS|J P Morgan Chase & Co|18.71|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jpm/ws|
JPM^A|J P Morgan Chase & Co|23.05|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jpm^a|
JPM^B|J P Morgan Chase & Co|26.04|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jpm^b|
JPM^C|J P Morgan Chase & Co|26.08|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jpm^c|
JPM^D|J P Morgan Chase & Co|23.04|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jpm^d|
JCP|J.C. Penney Company, Inc. Holding Company|9.03|2751380760.87|n/a|n/a|Consumer Services|Department/Specialty Retail Stores|http://www.nasdaq.com/symbol/jcp|
SJM|J.M. Smucker Company (The)|103|10679960305|n/a|n/a|Consumer Non-Durables|Packaged Foods|http://www.nasdaq.com/symbol/sjm|
JBL|Jabil Circuit, Inc.|18.94|3849948989.88|n/a|1993|Technology|Electrical Products|http://www.nasdaq.com/symbol/jbl|
JEC|Jacobs Engineering Group Inc.|54.75|7241449017.75|n/a|n/a|Basic Industries|Military/Government/Technical|http://www.nasdaq.com/symbol/jec|
JHX|James Hardie Industries plc.|68.17|6041185316.04|n/a|n/a|Capital Goods|Building Materials|http://www.nasdaq.com/symbol/jhx|
JNS|Janus Capital Group, Inc|11.8|2242770363|n/a|n/a|Finance|Investment Managers|http://www.nasdaq.com/symbol/jns|
JOF|Japan Smaller Capitalization Fund Inc|8.92|252738325.56|n/a|1990|n/a|n/a|http://www.nasdaq.com/symbol/jof|
JAH|Jarden Corporation|56.73|7319077680|n/a|n/a|Consumer Durables|Consumer Specialties|http://www.nasdaq.com/symbol/jah|
JMI           |Javelin Mortgage Investment Corp.|13.36|160266332.88|n/a|2012|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/jmi           |
JGW|JGWPT Holdings Inc.|10.5|282270229.5|n/a|2013|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/jgw|
JKS|JinkoSolar Holding Company Limited|29.21|789047013.47|n/a|2010|Technology|Semiconductors|http://www.nasdaq.com/symbol/jks|
JMP|JMP Group Inc|6.54|141959247.78|n/a|2007|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/jmp|
JMPB|JMP Group Inc|25.59|0|n/a|n/a|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/jmpb|
JMPC|JMP Group Inc|25.58|0|n/a|2014|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/jmpc|
JBT|John Bean Technologies Corporation|29.09|847629132.58|n/a|n/a|Technology|Industrial Machinery/Components|http://www.nasdaq.com/symbol/jbt|
BTO|John Hancock Financial Opportunities Fund|22.76|421708910.36|n/a|1994|n/a|n/a|http://www.nasdaq.com/symbol/bto|
HEQ|John Hancock Hedged Equity & Income Fund|18.82|258443297.5|n/a|2011|n/a|n/a|http://www.nasdaq.com/symbol/heq|
JHS|John Hancock Income Securities Trust|14.81|173915370.24|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jhs|
JHI|John Hancock Investors Trust|20.27|177381087.59|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/jhi|
HPF|John Hancock Pfd Income Fund II|20.7|439281324|n/a|2002|n/a|n/a|http://www.nasdaq.com/symbol/hpf|
HPI|John Hancock Preferred Income Fund|20.51|532917770.14|n/a|2002|n/a|n/a|http://www.nasdaq.com/symbol/hpi|
HPS|John Hancock Preferred Income Fund III|17.88|563434452.72|n/a|2003|n/a|n/a|http://www.nasdaq.com/symbol/hps|
PDT|John Hancock Premium Dividend Fund|13.42|671113439.26|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pdt|
HTD|John Hancock Tax Advantaged Dividend Income Fund|20.62|778090462.52|n/a|2004|n/a|n/a|http://www.nasdaq.com/symbol/htd|
HTY|John Hancock Tax-Advantaged Global Shareholder Yield Fund|13.31|131077785.08|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/hty|
JW/A|John Wiley & Sons, Inc.|55|0|n/a|n/a|Consumer Services|Books|http://www.nasdaq.com/symbol/jw/a|
JW/B|John Wiley & Sons, Inc.|54.91|0|n/a|n/a|Consumer Services|Books|http://www.nasdaq.com/symbol/jw/b|
JNJ|Johnson & Johnson|100.76|285060091112.28|n/a|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/jnj|
JCI|Johnson Controls, Inc.|48.42|32158526002.2|n/a|n/a|Consumer Durables|Industrial Specialties|http://www.nasdaq.com/symbol/jci|
JONE|Jones Energy, Inc.|17|839169521|n/a|2013|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/jone|
JLL|Jones Lang LaSalle Incorporated|120.87|5386533959.43|n/a|n/a|Finance|Real Estate|http://www.nasdaq.com/symbol/jll|
JRN|Journal Communications, Inc.|8.29|421654875.17|n/a|2003|Consumer Services|Newspapers/Magazines|http://www.nasdaq.com/symbol/jrn|
JOY|Joy Global Inc.|58.21|5828936002.14|n/a|n/a|Energy|Industrial Machinery/Components|http://www.nasdaq.com/symbol/joy|
JFC|JPMorgan China Region Fund, Inc.|14.64|94393405.68|n/a|1992|n/a|n/a|http://www.nasdaq.com/symbol/jfc|
JMEI|Jumei International Holding Limited|27.5|3936030477.5|n/a|2014|n/a|n/a|http://www.nasdaq.com/symbol/jmei|
JNPR|Juniper Networks, Inc.|25.45|12057233203.55|n/a|1999|Technology|Computer Communications Equipment|http://www.nasdaq.com/symbol/jnpr|
JE|Just Energy Group, Inc.|5.65|813499288.75|n/a|n/a|Public Utilities|Oil/Gas Transmission|http://www.nasdaq.com/symbol/je|
LRN|K12 Inc|22.75|899831864.75|n/a|n/a|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/lrn|
KAI|Kadant Inc|37.73|421617016.59|n/a|n/a|Technology|Industrial Machinery/Components|http://www.nasdaq.com/symbol/kai|
KAMN|Kaman Corporation|42.68|1168826456.16|n/a|n/a|Consumer Durables|Industrial Specialties|http://www.nasdaq.com/symbol/kamn|
KSU|Kansas City Southern|107.36|11844485558.4|n/a|n/a|Transportation|Railroads|http://www.nasdaq.com/symbol/ksu|
KSU^|Kansas City Southern|27.43|0|n/a|n/a|Transportation|Railroads|http://www.nasdaq.com/symbol/ksu^|
KS|KapStone Paper and Packaging Corporation|29.29|2808277457.3|n/a|n/a|Basic Industries|Paper|http://www.nasdaq.com/symbol/ks|
KAR|KAR Auction Services, Inc|30.63|4282054856.25|n/a|2009|Consumer Durables|Automotive Aftermarket|http://www.nasdaq.com/symbol/kar|
KATE|Kate Spade & Company|36.44|4611356282|n/a|n/a|Consumer Non-Durables|Apparel|http://www.nasdaq.com/symbol/kate|
KED|Kayne Anderson Energy Development Company|34.03|356607720.48|n/a|2006|n/a|n/a|http://www.nasdaq.com/symbol/ked|
KYE|Kayne Anderson Energy Total Return Fund, Inc.|29.99|1081904005.08|n/a|2005|n/a|n/a|http://www.nasdaq.com/symbol/kye|
KMF|Kayne Anderson Midstream Energy Fund, Inc|37.66|833841245.02|n/a|2010|n/a|n/a|http://www.nasdaq.com/symbol/kmf|
KYN|Kayne Anderson MLP Investment Company|37.06|4043614598.76|n/a|2004|n/a|n/a|http://www.nasdaq.com/symbol/kyn|
KYN^E|Kayne Anderson MLP Investment Company|25.59|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/kyn^e|
KYN^F|Kayne Anderson MLP Investment Company|25|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/kyn^f|
KYN^G|Kayne Anderson MLP Investment Company|25.562|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/kyn^g|
KB|KB Financial Group Inc|34.57|13356178027.01|n/a|n/a|Finance|Commercial Banks|http://www.nasdaq.com/symbol/kb|
KBH|KB Home|16.62|1507250731.26|n/a|1986|Capital Goods|Homebuilding|http://www.nasdaq.com/symbol/kbh|
